State,District,Season,Crop,Year,Area,Production,Yield,District_Mapped,District_Rain,Total_Rainfall,Avg_Rainfall_Per_Day,Rain_Days,Avg_Temp_Min,Avg_Temp_Max,Avg_Humidity_Min,Avg_Humidity_Max,Avg_Wind_Speed_Min,Avg_Wind_Speed_Max,Temp_Avg,Temp_Range,Humidity_Avg,Humidity_Range,Rainfall_Per_Day,GDD,Heat_Stress,Water_Stress,Optimal_Conditions,Area_Rainfall_Interaction,Area_Temp_Interaction,Years_Since_Start
Telangana,Jagitial,Kharif,Arhar/Tur,2018,2067.0,3408.0,1650.0,Jagtial,Jagtial,6726.2,3.854555873925501,1745.0,21.787736389684813,34.28473925501433,44.738510028653295,86.11438395415473,0.060916905444126,8.209856733524356,28.03623782234957,12.497002865329517,65.42644699140402,41.37587392550144,43.96209150326797,18.03623782234957,0,0,0,13903055.4,57950.90357879656,0
Telangana,Jagitial,Kharif,Arhar/Tur,2019,1637.0,1129.0,690.0,Jagtial,Jagtial,2754.5,2.0223935389133625,1362.0,21.48781204111601,34.7882892804699,41.20985070974058,82.00154185022026,0.1085168869309838,7.431791483113069,28.138050660792956,13.300477239353889,61.60569627998042,40.791691140479685,18.00326797385621,18.138050660792956,0,0,0,4509116.5,46061.988931718064,1
Telangana,Jagitial,Kharif,Arhar/Tur,2020,5154.0,5069.0,980.0,Jagtial,Jagtial,1683.5,2.3381944444444445,720.0,22.590694444444445,34.991504629629624,45.08770833333334,88.86342592592592,0.050278293135436,7.313212795549374,28.791099537037034,12.40081018518518,66.97556712962964,43.775717592592585,11.00326797385621,18.791099537037034,0,0,0,8676759.0,148389.32701388886,2
Telangana,Jagitial,Kharif,Arhar/Tur,2021,4335.0,4300.0,990.0,Jagtial,Jagtial,4051.9,3.4631623931623934,1170.0,22.20871794871795,34.232393162393166,44.97786324786325,86.44752136752138,0.01,6.271333333333333,28.22055555555556,12.023675213675215,65.71269230769231,41.46965811965813,26.483006535947712,18.22055555555556,0,0,0,17564986.5,122336.10833333334,3
Telangana,Jagitial,Kharif,Arhar/Tur,2022,1636.0,1083.0,660.0,Jagtial,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4
Telangana,Jagitial,Rabi,Arhar/Tur,2020,1.0,2.0,2000.0,Jagtial,Jagtial,2071.4,2.105081300813008,984.0,22.71885162601626,35.410552168021674,43.62796409214092,86.75360772357723,0.0468036529680365,6.786890243902439,29.064701897018967,12.691700542005414,65.19078590785908,43.12564363143631,17.11900826446281,19.064701897018967,1,0,0,2071.4,29.064701897018967,2
Telangana,Jagitial,Rabi,Arhar/Tur,2021,16.0,12.0,750.0,Jagtial,Jagtial,3018.4,3.048888888888889,990.0,21.90737373737373,34.24316498316498,45.48,86.14355218855219,0.0705026455026455,6.576086956521739,28.07526936026936,12.335791245791246,65.8117760942761,40.6635521885522,24.945454545454545,18.07526936026936,0,0,0,48294.4,449.20430976430976,3
Telangana,Jagitial,Rabi,Arhar/Tur,2022,3.0,4.0,1330.0,Jagtial,Jagtial,675.9,1.4442307692307692,468.0,21.765598290598287,34.24423076923077,43.87820512820513,86.63376068376068,0.0411111111111111,7.072222222222222,28.00491452991453,12.47863247863248,65.2559829059829,42.75555555555555,5.585950413223141,18.00491452991453,0,0,1,2027.7,84.01474358974359,4
Telangana,Jangoan,Kharif,Arhar/Tur,2018,4210.0,3284.0,780.0,Jangaon,Jangaon,1864.3,1.553583333333333,1200.0,21.474416666666663,33.759283333333336,42.1805,84.66941666666666,0.1609649122807017,9.209736842105263,27.61685,12.28486666666667,63.424958333333336,42.48891666666666,12.184967320261435,17.61685,0,0,0,7848703.0,116266.9385,0
Telangana,Jangoan,Kharif,Arhar/Tur,2019,5624.0,5197.0,920.0,Jangaon,Jangaon,1600.8,1.7629955947136564,908.0,21.9575624082232,34.16237151248165,41.58779368575624,83.2840308370044,0.2074745186862967,8.082672706681766,28.059966960352423,12.204809104258448,62.43591226138032,41.69623715124816,10.462745098039216,18.059966960352423,0,0,0,9002899.2,157809.25418502206,1
Telangana,Jangoan,Kharif,Arhar/Tur,2020,11236.0,6053.0,540.0,Jangaon,Jangaon,1073.5,2.236458333333333,480.0,23.149479166666666,34.566006944444446,48.74548611111111,89.88329861111112,0.0673295454545454,7.327542372881355,28.85774305555556,11.41652777777778,69.31439236111112,41.13781250000001,7.016339869281046,18.85774305555556,0,0,1,12061846.0,324245.6009722222,2
Telangana,Jangoan,Kharif,Arhar/Tur,2021,8039.0,3296.0,410.0,Jangaon,Jangaon,1716.1,2.200128205128205,780.0,22.163589743589743,33.79397435897436,44.61448717948719,87.43025641025642,0.0303333333333333,7.1845,27.978782051282053,11.630384615384616,66.0223717948718,42.815769230769234,11.216339869281043,17.978782051282053,0,0,0,13795727.9,224921.4289102564,3
Telangana,Jangoan,Kharif,Arhar/Tur,2022,2711.0,1252.0,460.0,Jangaon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4
Telangana,Jangoan,Rabi,Arhar/Tur,2018,4.0,3.0,750.0,Jangaon,Jangaon,1332.2,1.757519788918206,758.0,21.40844327176781,34.55857519788918,39.536543535620055,82.32519788918206,0.1081717451523545,9.427146814404432,27.983509234828496,13.150131926121372,60.93087071240106,42.78865435356201,11.0099173553719,17.983509234828496,0,0,0,5328.8,111.93403693931398,0
Telangana,Jangoan,Rabi,Arhar/Tur,2019,9.0,8.0,890.0,Jangaon,Jangaon,3379.7,3.2749031007751936,1032.0,21.858058785529717,33.379295865633075,44.908833979328165,84.48737080103359,0.2569989929506546,9.055085599194362,27.618677325581395,11.52123708010336,64.69810239018088,39.57853682170543,27.931404958677685,17.618677325581395,0,0,0,30417.3,248.56809593023252,1
Telangana,Jangoan,Rabi,Arhar/Tur,2020,62.0,33.0,530.0,Jangaon,Jangaon,1235.9,1.8839939024390244,656.0,23.03079268292683,34.95947662601626,45.926270325203255,87.70772357723578,0.1857394366197183,7.80671875,28.995134654471546,11.928683943089432,66.81699695121952,41.78145325203253,10.21404958677686,18.995134654471546,0,0,0,76625.8,1797.6983485772355,2
Telangana,Jangoan,Rabi,Arhar/Tur,2021,162.0,148.0,910.0,Jangaon,Jangaon,3024.1,4.581969696969697,660.0,21.88482323232323,33.77987373737374,47.058661616161615,86.94459595959596,0.0487025948103792,7.412021857923497,27.832348484848488,11.89505050505051,67.00162878787879,39.88593434343434,24.992561983471077,17.832348484848488,0,0,0,489904.2,4508.840454545455,3
Telangana,Jangoan,Rabi,Arhar/Tur,2022,11.0,8.0,730.0,Jangaon,Jangaon,882.2,2.8275641025641027,312.0,21.888782051282053,33.65769230769231,44.73814102564102,86.55192307692307,0.06875,7.09625,27.773237179487182,11.768910256410257,65.64503205128204,41.81378205128205,7.290909090909091,17.773237179487182,0,0,1,9704.2,305.505608974359,4
Telangana,Jayashankar,Kharif,Arhar/Tur,2018,10.0,6.0,600.0,Jayashankar-Bhupalpally,Jayashankar-Bhupalpally,5562.9,3.1428813559322037,1770.0,22.131920903954803,34.19216384180791,47.63774011299435,88.00474576271186,0.0570760233918128,8.712105263157895,28.16204237288136,12.060242937853108,67.8212429378531,40.36700564971751,36.358823529411765,18.16204237288136,0,0,0,55629.0,281.6204237288136,0
Telangana,Jayashankar,Kharif,Arhar/Tur,2019,29.0,26.0,900.0,Jayashankar-Bhupalpally,Jayashankar-Bhupalpally,2604.8,2.0855084067253804,1249.0,21.602081665332264,35.172925006672,40.22477982385909,85.490365625834,0.0908196721311475,7.5219672131147535,28.387503336002133,13.57084334133974,62.85757272484655,45.26558580197492,17.02483660130719,18.387503336002133,1,0,0,75539.20000000001,823.2375967440619,1
Telangana,Jayashankar,Kharif,Arhar/Tur,2020,156.0,120.0,770.0,Jayashankar-Bhupalpally,Jayashankar-Bhupalpally,1274.0,2.895454545454545,440.0,23.60431818181818,35.07541666666666,51.521893939393934,90.75659090909092,0.0966360856269113,10.63157894736842,29.33986742424242,11.471098484848484,71.13924242424243,39.23469696969698,8.326797385620916,19.33986742424242,1,0,0,198744.0,4577.019318181818,2
Telangana,Jayashankar,Kharif,Arhar/Tur,2021,107.0,82.0,770.0,Jayashankar-Bhupalpally,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,3
Telangana,Jayashankar,Kharif,Arhar/Tur,2022,9.0,8.0,890.0,Jayashankar-Bhupalpally,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4
Telangana,Jayashankar,Rabi,Arhar/Tur,2018,3.0,2.0,670.0,Jayashankar-Bhupalpally,Jayashankar-Bhupalpally,1791.8,1.6378427787934189,1094.0,21.5845521023766,35.192047531992685,43.150548446069465,87.62148080438756,0.0730550284629981,9.392979127134726,28.38829981718464,13.607495429616089,65.38601462522851,44.470932358318095,14.808264462809918,18.38829981718464,1,0,0,5375.4,85.16489945155392,0
Telangana,Jayashankar,Rabi,Arhar/Tur,2019,2.0,2.0,1000.0,Jayashankar-Bhupalpally,Jayashankar-Bhupalpally,9924.3,6.77889344262295,1464.0,21.8298383424408,33.96042805100182,47.058424408014574,87.82001366120218,0.1279184247538678,8.022784810126582,27.89513319672131,12.130589708561018,67.43921903460839,40.76158925318761,82.0190082644628,17.89513319672131,0,0,0,19848.6,55.79026639344262,1
Telangana,Jayashankar,Rabi,Arhar/Tur,2020,8.0,6.0,750.0,Jayashankar-Bhupalpally,Jayashankar-Bhupalpally,736.4,0.9588541666666668,768.0,23.199609375,35.711827256944446,45.71236979166667,87.4728515625,0.1107558139534883,8.293103448275861,29.45571831597222,12.512217881944448,66.59261067708333,41.76048177083333,6.085950413223141,19.45571831597222,1,0,1,5891.2,235.64574652777776,2
Telangana,Jayashankar,Rabi,Arhar/Tur,2021,8.0,6.0,750.0,Jayashankar-Bhupalpally,Jayashankar-Bhupalpally,1818.3,10.33125,176.0,22.777556818181814,33.81647727272727,55.45672348484848,92.91553030303032,0.1442748091603053,9.098285714285714,28.297017045454545,11.038920454545451,74.18612689393939,37.45880681818183,15.027272727272727,18.297017045454545,0,0,0,14546.4,226.3761363636364,3
Telangana,Jayashankar,Rabi,Arhar/Tur,2022,1.0,1.0,1000.0,Jayashankar-Bhupalpally,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4
Telangana,Jogulamba,Kharif,Arhar/Tur,2018,16336.0,4835.0,300.0,Jogulamba-Gadwal,Jogulamba-Gadwal,1494.3,1.305065502183406,1145.0,22.432489082969436,34.39823580786027,38.91213973799127,77.67030567685589,0.5216593886462881,12.040873362445414,28.41536244541485,11.965746724890836,58.29122270742358,38.75816593886462,9.766666666666666,18.41536244541485,0,0,0,24410884.8,464193.360908297,0
Telangana,Jogulamba,Kharif,Arhar/Tur,2019,16164.0,10465.0,650.0,Jogulamba-Gadwal,Jogulamba-Gadwal,649.4,0.7151982378854626,908.0,22.989583333333336,35.0907580763583,37.45377202643172,76.02140234948605,0.5233995584988962,10.404194260485651,29.040170704845817,12.101174743024965,56.73758718795889,38.56763032305433,4.2444444444444445,19.040170704845817,1,0,1,10496901.6,469405.31927312777,1
Telangana,Jogulamba,Kharif,Arhar/Tur,2020,15153.0,9437.0,620.0,Jogulamba-Gadwal,Jogulamba-Gadwal,382.5,0.796875,480.0,23.744444444444447,34.34498263888889,47.891215277777775,84.44196180555556,0.1773371104815864,8.471035940803382,29.044713541666667,10.60053819444444,66.16658854166667,36.55074652777779,2.5,19.044713541666667,0,1,0,5796022.5,440114.544296875,2
Telangana,Jogulamba,Kharif,Arhar/Tur,2021,11211.0,5741.0,510.0,Jogulamba-Gadwal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,3
Telangana,Jogulamba,Kharif,Arhar/Tur,2022,6014.0,5268.0,880.0,Jogulamba-Gadwal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4
Telangana,Jogulamba,Rabi,Arhar/Tur,2018,106.0,31.0,290.0,Jogulamba-Gadwal,Jogulamba-Gadwal,494.0,0.6899441340782123,716.0,22.39664804469274,35.059357541899445,35.883100558659216,76.76173184357542,0.2301675977653631,11.287150837988827,28.72800279329609,12.662709497206706,56.32241620111732,40.8786312849162,4.082644628099174,18.72800279329609,1,1,0,52364.0,3045.168296089386,0
Telangana,Jogulamba,Rabi,Arhar/Tur,2019,111.0,72.0,650.0,Jogulamba-Gadwal,Jogulamba-Gadwal,2267.3,2.244851485148515,1010.0,22.512656765676567,34.230412541254125,39.8556600660066,79.06628712871287,0.5001980198019802,10.777326732673268,28.371534653465343,11.717755775577558,59.46097359735974,39.21062706270627,18.73801652892562,18.371534653465343,0,0,0,251670.3,3149.2403465346533,1
Telangana,Jogulamba,Rabi,Arhar/Tur,2020,497.0,308.0,620.0,Jogulamba-Gadwal,Jogulamba-Gadwal,1668.3,2.543140243902439,656.0,23.37494918699187,34.87474593495935,42.37590193089431,80.8067200203252,0.2644329896907216,9.275382262996942,29.12484756097561,11.49979674796748,61.59131097560976,38.43081808943089,13.787603305785124,19.12484756097561,0,0,0,829145.1,14475.049237804878,2
Telangana,Jogulamba,Rabi,Arhar/Tur,2021,547.0,372.0,680.0,Jogulamba-Gadwal,Jogulamba-Gadwal,1038.6,5.409375,192.0,22.40842013888889,32.82300347222222,48.78016493055555,87.13637152777778,0.1887323943661971,8.01,27.61571180555556,10.41458333333333,67.95826822916666,38.35620659722223,8.583471074380164,17.615711805555556,0,0,1,568114.2,15105.79435763889,3
Telangana,Jogulamba,Rabi,Arhar/Tur,2022,115.0,137.0,1190.0,Jogulamba-Gadwal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4
Telangana,Kamareddy,Kharif,Arhar/Tur,2018,8167.0,11140.0,1360.0,Kamareddy,Kamareddy,4722.4,2.7062464183381088,1745.0,20.606303724928367,33.41123782234957,40.99982808022922,81.52126074498568,0.0751928783382789,9.071275964391692,27.008770773638968,12.804934097421205,61.26054441260745,40.52143266475646,30.86535947712418,17.008770773638968,0,0,0,38567840.8,220580.63090830945,0
Telangana,Kamareddy,Kharif,Arhar/Tur,2019,7192.0,9419.0,1310.0,Kamareddy,Kamareddy,3118.4,2.081708945260347,1498.0,20.9254116599911,33.84849243435692,39.31193813974188,75.41990431686693,0.463265306122449,9.385510204081632,27.38695204717401,12.923080774365822,57.3659212283044,36.10796617712506,20.38169934640523,17.38695204717401,0,0,0,22427532.8,196966.95912327548,1
Telangana,Kamareddy,Kharif,Arhar/Tur,2020,9964.0,10730.0,1080.0,Kamareddy,Kamareddy,2309.8,2.6247727272727275,880.0,21.602329545454545,34.43719696969697,44.82557765151515,88.2128125,0.2122511485451761,8.40057273768614,28.01976325757576,12.834867424242423,66.51919507575758,43.38723484848485,15.096732026143792,18.01976325757576,0,0,0,23014847.200000003,279188.92109848483,2
Telangana,Kamareddy,Kharif,Arhar/Tur,2021,7626.0,6688.0,880.0,Kamareddy,Kamareddy,4334.8,3.031328671328672,1430.0,21.34216783216783,33.05594405594405,43.46146853146853,84.02083916083916,0.0688181818181818,7.368545454545454,27.199055944055942,11.713776223776222,63.74115384615385,40.55937062937063,28.33202614379085,17.199055944055942,0,0,0,33057184.8,207420.00062937065,3
Telangana,Kamareddy,Kharif,Arhar/Tur,2022,5136.0,5506.0,1070.0,Kamareddy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4
Telangana,Kamareddy,Rabi,Arhar/Tur,2021,20.0,15.0,750.0,Kamareddy,Kamareddy,4342.1,3.588512396694215,1210.0,21.177300275482093,33.30139807162534,44.86739669421488,83.79433195592286,0.2341675734494015,7.8987090367428,27.23934917355372,12.12409779614325,64.33086432506886,38.92693526170798,35.88512396694215,17.23934917355372,0,0,0,86842.0,544.7869834710743,3
Telangana,Kamareddy,Rabi,Arhar/Tur,2022,2.0,3.0,1500.0,Kamareddy,Kamareddy,2060.5,3.602272727272727,572.0,21.23041958041958,33.29003496503497,42.53916083916084,82.62412587412588,0.1384090909090909,7.393181818181818,27.260227272727278,12.059615384615393,62.58164335664336,40.08496503496504,17.02892561983471,17.260227272727274,0,0,0,4121.0,54.52045454545455,4
Telangana,Karimnagar,Kharif,Arhar/Tur,2018,1188.0,769.0,650.0,Karimnagar,Karimnagar,4334.1,2.870264900662252,1510.0,21.925827814569537,34.30101986754967,45.02562913907285,87.58741721854305,0.1084768211920529,9.514635761589403,28.113423841059603,12.375192052980132,66.30652317880795,42.561788079470205,28.32745098039216,18.113423841059603,0,0,0,5148910.800000001,33398.74752317881,0
Telangana,Karimnagar,Kharif,Arhar/Tur,2019,976.0,945.0,970.0,Karimnagar,Karimnagar,2050.2,1.681870385561936,1219.0,21.935452556740497,34.47364643150123,42.85267295597484,84.69144107191687,0.2589007383100902,9.98974569319114,28.20454949412086,12.538193874760733,63.772057013945854,41.83876811594203,13.4,18.20454949412086,0,0,0,2000995.2,27527.64030626196,1
Telangana,Karimnagar,Kharif,Arhar/Tur,2020,2378.0,1868.0,790.0,Karimnagar,Karimnagar,1872.1,2.92515625,640.0,23.147213541666662,34.55743489583334,47.347408854166666,86.32822916666666,0.185625,9.77015625,28.85232421875,11.410221354166673,66.83781901041667,38.98082031249999,12.235947712418302,18.85232421875,0,0,0,4451853.800000001,68610.8269921875,2
Telangana,Karimnagar,Kharif,Arhar/Tur,2021,1121.0,1068.0,950.0,Karimnagar,Karimnagar,3855.4,3.707115384615385,1040.0,22.4725,33.86432692307692,45.27884615384615,85.85365384615385,0.078,7.428125,28.168413461538464,11.391826923076923,65.56625,40.574807692307694,25.19869281045752,18.168413461538464,0,0,0,4321903.4,31576.791490384618,3
Telangana,Karimnagar,Kharif,Arhar/Tur,2022,442.0,245.0,550.0,Karimnagar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4
Telangana,Karimnagar,Rabi,Arhar/Tur,2020,3.0,2.0,670.0,Karimnagar,Karimnagar,1239.3,1.411503416856492,878.0,23.06668564920273,35.142501898253606,45.642501898253606,87.65157555049355,0.1370843989769821,9.383599088838269,29.10459377372817,12.075816249050874,66.64703872437357,42.00907365223994,10.242148760330576,19.10459377372817,1,0,0,3717.9,87.3137813211845,2
Telangana,Karimnagar,Rabi,Arhar/Tur,2021,16.0,12.0,750.0,Karimnagar,Karimnagar,3949.5,4.488068181818182,880.0,22.142642045454547,33.960785984848485,46.113958333333336,84.93460227272728,0.116220238095238,8.20366847826087,28.05171401515152,11.818143939393938,65.52428030303031,38.82064393939394,32.64049586776859,18.05171401515152,0,0,0,63192.0,448.8274242424243,3
Telangana,Khammam,Kharif,Arhar/Tur,2018,1500.0,1226.0,820.0,Khammam,Khammam,5237.4,2.28707423580786,2290.0,22.80882096069869,34.956606986899565,46.679170305676855,91.35310043668125,0.0994138863841298,8.012804328223625,28.882713973799127,12.147786026200876,69.01613537117905,44.673930131004376,34.2313725490196,18.882713973799127,0,0,0,7856099.999999999,43324.07096069869,0
Telangana,Khammam,Kharif,Arhar/Tur,2019,672.0,35.0,50.0,Khammam,Khammam,2414.5,1.4086931155192532,1714.0,23.4805523142746,35.77950213924543,46.208761182419295,91.40316997277324,0.1196078431372549,8.219310754604873,29.630027226760014,12.29894982497083,68.80596557759627,45.19440879035395,15.781045751633988,19.630027226760014,1,0,0,1622544.0,19911.37829638273,1
Telangana,Khammam,Kharif,Arhar/Tur,2020,1931.0,2120.0,1100.0,Khammam,Khammam,1985.5,2.363690476190476,840.0,25.07871031746032,36.19351190476191,51.90882936507936,92.74720238095236,0.0666136724960254,7.18772348033373,30.636111111111116,11.114801587301583,72.32801587301587,40.83837301587301,12.977124183006536,20.636111111111116,1,0,0,3834000.5,59158.33055555556,2
Telangana,Khammam,Kharif,Arhar/Tur,2021,1004.0,915.0,910.0,Khammam,Khammam,2737.3,2.0053479853479854,1365.0,23.688278388278388,35.49465201465201,47.99501831501832,89.41912087912088,0.0204761904761904,6.299714285714286,29.5914652014652,11.806373626373624,68.70706959706959,41.42410256410257,17.890849673202617,19.5914652014652,1,0,0,2748249.2,29709.83106227106,3
Telangana,Khammam,Kharif,Arhar/Tur,2022,400.0,390.0,980.0,Khammam,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4
